# Title: Gnuplot File Created by Genius TCAD Simulation
# Date: Thu May  7 09:13:15 2026

# Plotname: DC transfer characteristic
# Variables: 
#	1	Vapp(Cathode) [V]
#	2	P(Cathode) [V]
#	3	I(Cathode) [A]
#	4	Ie(Cathode) [A]
#	5	Ih(Cathode) [A]
#	6	Vapp(Anode) [V]
#	7	P(Anode) [V]
#	8	I(Anode) [A]
#	9	Ie(Anode) [A]
#	10	Ih(Anode) [A]
#	11	Power [W]

     0.00000000000000e+00     0.00000000000000e+00     5.14923614695991e-10     5.14923614378852e-10     3.17139121277274e-19    -1.30000000000000e+01    -1.30000000000000e+01    -5.14923608772640e-10    -5.14838957969294e-10    -8.46508033456455e-14     6.69400691404432e-09
     0.00000000000000e+00     0.00000000000000e+00     5.17567627512743e-10     5.17567627194285e-10     3.18458762631694e-19    -1.40000000000000e+01    -1.40000000000000e+01    -5.17567602590721e-10    -5.17482791806739e-10    -8.48107839823445e-14     7.24594643627010e-09
     0.00000000000000e+00     0.00000000000000e+00     5.19745346993553e-10     5.19745346673732e-10     3.19821341949685e-19    -1.50000000000000e+01    -1.50000000000000e+01    -5.19745344943563e-10    -5.19660381883869e-10    -8.49630596931561e-14     7.79618017415344e-09
     0.00000000000000e+00     0.00000000000000e+00     5.21558925764593e-10     5.21558925443362e-10     3.21231032493678e-19    -1.60000000000000e+01    -1.60000000000000e+01    -5.21558934668210e-10    -5.21473827416166e-10    -8.51072520437765e-14     8.34494295469136e-09
     0.00000000000000e+00     0.00000000000000e+00     5.23084343483252e-10     5.23084343160560e-10     3.22691907738747e-19    -1.70000000000000e+01    -1.70000000000000e+01    -5.23084337890922e-10    -5.22999089323757e-10    -8.52485671647109e-14     8.89243374414568e-09
     0.00000000000000e+00     0.00000000000000e+00     5.24378987982065e-10     5.24378987657858e-10     3.24207320843505e-19    -1.80000000000000e+01    -1.80000000000000e+01    -5.24378987729465e-10    -5.24293595533094e-10    -8.53921963704696e-14     9.43882177913037e-09
     0.00000000000000e+00     0.00000000000000e+00     5.25486868872827e-10     5.25486868547047e-10     3.25780020799056e-19    -1.90000000000000e+01    -1.90000000000000e+01    -5.25486846332028e-10    -5.25401317338229e-10    -8.55289937991526e-14     9.98425008030853e-09
     0.00000000000000e+00     0.00000000000000e+00     5.26441998691097e-10     5.26441998363685e-10     3.27411896804778e-19    -2.00000000000000e+01    -2.00000000000000e+01    -5.26442006363147e-10    -5.26356349769048e-10    -8.56565940998219e-14     1.05288401272629e-08
     0.00000000000000e+00     0.00000000000000e+00     5.27271271201812e-10     5.27271270872709e-10     3.29102489768811e-19    -2.10000000000000e+01    -2.10000000000000e+01    -5.27271289048307e-10    -5.27185512841217e-10    -8.57762070894386e-14     1.10726970700144e-08
     0.00000000000000e+00     0.00000000000000e+00     5.27995919868935e-10     5.27995919538085e-10     3.30850126186146e-19    -2.20000000000000e+01    -2.20000000000000e+01    -5.27995930917193e-10    -5.27910038629636e-10    -8.58922875561899e-14     1.16159104801782e-08
     0.00000000000000e+00     0.00000000000000e+00     5.28632792784918e-10     5.28632792452263e-10     3.32654062459322e-19    -2.30000000000000e+01    -2.30000000000000e+01    -5.28632815799282e-10    -5.28546807923930e-10    -8.60078753526222e-14     1.21585547633835e-08
     0.00000000000000e+00     0.00000000000000e+00     5.29195510356815e-10     5.29195510022300e-10     3.34514459546756e-19    -2.40000000000000e+01    -2.40000000000000e+01    -5.29195515359207e-10    -5.29109393230397e-10    -8.61221288104022e-14     1.27006923686210e-08
     0.00000000000000e+00     0.00000000000000e+00     5.29690869462531e-10     5.29690869126099e-10     3.36431828788935e-19    -2.50000000000000e+01    -2.50000000000000e+01    -5.29695067521294e-10    -5.29608833637099e-10    -8.62338841951555e-14     1.32423766880324e-08
     0.00000000000000e+00     0.00000000000000e+00     5.30140528416423e-10     5.30140528078016e-10     3.38406856754571e-19    -2.60000000000000e+01    -2.60000000000000e+01    -5.30140531592255e-10    -5.30054189999923e-10    -8.63415923322579e-14     1.37836538213986e-08
     0.00000000000000e+00     0.00000000000000e+00     5.30527873898117e-10     5.30527873557677e-10     3.40440418258561e-19    -2.70000000000000e+01    -2.70000000000000e+01    -5.30539402920623e-10    -5.30452955672111e-10    -8.64472485109758e-14     1.43245638788568e-08
     0.00000000000000e+00     0.00000000000000e+00     5.30897939395612e-10     5.30897939053078e-10     3.42533776976775e-19    -2.80000000000000e+01    -2.80000000000000e+01    -5.30897927101488e-10    -5.30811368010256e-10    -8.65590912325385e-14     1.48651419588417e-08
     0.00000000000000e+00     0.00000000000000e+00     5.31221315941368e-10     5.31221315596679e-10     3.44688991564176e-19    -2.90000000000000e+01    -2.90000000000000e+01    -5.31221340948795e-10    -5.31134646940509e-10    -8.66940082856224e-14     1.54054188875150e-08
     0.00000000000000e+00     0.00000000000000e+00     5.31514053593284e-10     5.31514053246374e-10     3.46909867409122e-19    -3.00000000000000e+01    -3.00000000000000e+01    -5.31514041511220e-10    -5.31427175840922e-10    -8.68656702989912e-14     1.59454212453366e-08
     0.00000000000000e+00     0.00000000000000e+00     5.31779668315887e-10     5.31779667966682e-10     3.49204466432776e-19    -3.10000000000000e+01    -3.10000000000000e+01    -5.31779676264077e-10    -5.31692629409823e-10    -8.70468542539414e-14     1.64851699641864e-08
     0.00000000000000e+00     0.00000000000000e+00     5.32021240072752e-10     5.32021239721161e-10     3.51591200136536e-19    -3.20000000000000e+01    -3.20000000000000e+01    -5.32021233087855e-10    -5.31934046645915e-10    -8.71864419406019e-14     1.70246794588114e-08
     0.00000000000000e+00     0.00000000000000e+00     5.32241274985134e-10     5.32241274631036e-10     3.54097111219867e-19    -3.30000000000000e+01    -3.30000000000000e+01    -5.32241287123668e-10    -5.32153995374283e-10    -8.72917493848832e-14     1.75639624750811e-08
     0.00000000000000e+00     0.00000000000000e+00     5.32442477181844e-10     5.32442476825132e-10     3.56712239026179e-19    -3.40000000000000e+01    -3.40000000000000e+01    -5.32442472895660e-10    -5.32355085910270e-10    -8.73869853905419e-14     1.81030440784525e-08
     0.00000000000000e+00     0.00000000000000e+00     5.32627162350944e-10     5.32627161991534e-10     3.59409888793258e-19    -3.50000000000000e+01    -3.50000000000000e+01    -5.32627141826257e-10    -5.32539662340139e-10    -8.74794861179419e-14     1.86419499639190e-08
     0.00000000000000e+00     0.00000000000000e+00     5.32797095967728e-10     5.32797095605542e-10     3.62186446037249e-19    -3.60000000000000e+01    -3.60000000000000e+01    -5.32797087889154e-10    -5.32709515515899e-10    -8.75723732554406e-14     1.91806951640095e-08
     0.00000000000000e+00     0.00000000000000e+00     5.32953836611371e-10     5.32953836246329e-10     3.65042172510967e-19    -3.70000000000000e+01    -3.70000000000000e+01    -5.32953840232665e-10    -5.32866168228587e-10    -8.76720040778258e-14     1.97192920886086e-08
     0.00000000000000e+00     0.00000000000000e+00     5.33098802858446e-10     5.33098802490476e-10     3.67970156019035e-19    -3.80000000000000e+01    -3.80000000000000e+01    -5.33098801430322e-10    -5.33010992123141e-10    -8.78093071814062e-14     2.02577544543522e-08
     0.00000000000000e+00     0.00000000000000e+00     5.33233169082152e-10     5.33233168711189e-10     3.70962792518915e-19    -3.90000000000000e+01    -3.90000000000000e+01    -5.33233153026952e-10    -5.33145183549394e-10    -8.79694775580563e-14     2.07960929680511e-08
     0.00000000000000e+00     0.00000000000000e+00     5.33357844065565e-10     5.33357843691549e-10     3.74015991089975e-19    -4.00000000000000e+01    -4.00000000000000e+01    -5.33357852192048e-10    -5.33269769826160e-10    -8.80823658884350e-14     2.13343140876819e-08
     0.00000000000000e+00     0.00000000000000e+00     5.33506391230492e-10     5.33506390853364e-10     3.77127294941404e-19    -4.10000000000000e+01    -4.10000000000000e+01    -5.33473826641081e-10    -5.33385648039936e-10    -8.81786011455940e-14     2.18724268922843e-08
     0.00000000000000e+00     0.00000000000000e+00     5.33581880187522e-10     5.33581879807228e-10     3.80294599240875e-19    -4.20000000000000e+01    -4.20000000000000e+01    -5.33581882920447e-10    -5.33493610763726e-10    -8.82721567212483e-14     2.24104390826588e-08
     0.00000000000000e+00     0.00000000000000e+00     5.33682719678607e-10     5.33682719295092e-10     3.83515789357814e-19    -4.30000000000000e+01    -4.30000000000000e+01    -5.33682729614632e-10    -5.33594362010534e-10    -8.83676040977188e-14     2.29483573734292e-08
     0.00000000000000e+00     0.00000000000000e+00     5.33777001114751e-10     5.33777000727963e-10     3.86788661675188e-19    -4.40000000000000e+01    -4.40000000000000e+01    -5.33777003155553e-10    -5.33688529205320e-10    -8.84739502328723e-14     2.34861881388443e-08
     0.00000000000000e+00     0.00000000000000e+00     5.33865256625528e-10     5.33865256235417e-10     3.90110909730086e-19    -4.50000000000000e+01    -4.50000000000000e+01    -5.33865270349937e-10    -5.33776673039403e-10    -8.85973105342284e-14     2.40239371657472e-08
     0.00000000000000e+00     0.00000000000000e+00     5.33948025163819e-10     5.33948024770339e-10     3.93480129490338e-19    -4.60000000000000e+01    -4.60000000000000e+01    -5.33948008764014e-10    -5.33859295819862e-10    -8.87129441514054e-14     2.45616084031446e-08
     0.00000000000000e+00     0.00000000000000e+00     5.34025654338884e-10     5.34025653941990e-10     3.96893829745853e-19    -4.70000000000000e+01    -4.70000000000000e+01    -5.34025657046182e-10    -5.33936848613203e-10    -8.88084329788784e-14     2.50992058811705e-08
     0.00000000000000e+00     0.00000000000000e+00     5.34098639476664e-10     5.34098639076314e-10     4.00349442410194e-19    -4.80000000000000e+01    -4.80000000000000e+01    -5.34098631610892e-10    -5.34009737387075e-10    -8.88942238166903e-14     2.56367343173228e-08
     0.00000000000000e+00     0.00000000000000e+00     5.34167318192068e-10     5.34167317788224e-10     4.03844335313382e-19    -4.90000000000000e+01    -4.90000000000000e+01    -5.34167304986155e-10    -5.34078328309381e-10    -8.89766767742563e-14     2.61741979443216e-08
     0.00000000000000e+00     0.00000000000000e+00     5.34232009052949e-10     5.34232008645573e-10     4.07375825346658e-19    -5.00000000000000e+01    -5.00000000000000e+01    -5.34232010251981e-10    -5.34142952334684e-10    -8.90579172965137e-14     2.67116005125990e-08
